Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
62270.59377,5.486476594,7.841884408,5.07,56626.45629,1470476.987,"8170 Nguyen Lakes Suite 553
Richardsland, VT 91383"
61943.19165,7.202716558,6.613982587,3.07,41204.71039,1326837.456,"72922 Gerald Run
Bennettbury, IA 79096-0033"
71108.05397,5.337521408,8.30426675,4.4,39238.48488,1441956.202,"1601 Smith Grove
Angiefurt, ME 26214"
77485.71068,5.799168209,6.563428008,4.07,33296.59384,1278204.782,"2911 Fowler Fork Suite 529
North Justinfort, IA 72280"
56516.90365,5.323563633,6.995307465,2.03,34169.93467,803919.8065,"9920 Vasquez Road
North William, VT 10512-5275"
86129.76402,7.002562785,6.43330846,4.45,43393.29754,1880127.062,"1507 Jessica Brooks Suite 222
Scottberg, FL 04150"
70030.02061,6.223011942,7.656969157,3.05,26782.55627,1261715.462,"31625 Forbes Terrace Apt. 550
Masonview, WY 92231"
68449.04732,8.390376004,10.1449879,3.14,20145.88651,1810158.487,"46215 Craig Causeway Suite 574
Joyport, DC 81001-1533"
69518.48172,6.728847575,7.415805962,3.48,36570.18205,1527492.344,"8847 Raymond Burgs Suite 427
North Richard, CT 27306-6334"
62911.51832,6.28355989,6.056316024,3.25,39738.27109,1133084.324,"7279 Gonzalez Branch
Jamesfurt, MO 42807-4704"
78060.65073,6.377932267,6.365205749,2.07,47151.72226,1491145.24,"417 Fox Rue Suite 365
New Anitamouth, WV 41012"
71714.70068,5.322018628,5.229619481,3.22,28294.09415,853142.8085,"14889 Morrison Light
North Nicole, DC 75835-8124"
58970.57957,5.686392608,7.688318694,6.22,18991.77717,973688.7555,"15561 Cameron Cliffs
South Mark, NE 53966-8240"
89716.84074,5.216626584,7.494639257,6.21,60886.85261,2105991.792,"852 Olson Manor Apt. 860
North Meaganhaven, MP 22777"
58945.507,6.635288857,4.490071755,4.25,47225.66765,948366.9679,"399 Lindsey Extension
Port Elizabethport, ME 70413"
88090.37432,4.192968844,7.503210113,4.34,55833.58223,1641473.662,"912 Michael Well
Lake Taylor, AK 56349"
61269.49231,4.760420942,7.804221689,6.14,41079.48627,999369.7984,"07975 Olivia Drive Suite 412
Shelbyview, WY 49540"
77910.2699,4.638074724,6.30458615,4.35,28126.82564,983180.3746,"7319 Gray Street Apt. 003
Hamiltonshire, WI 70268"
71500.87164,7.759013435,5.748082223,4.09,33741.7412,1439892.632,"1296 Elizabeth Street
North Stephen, VA 49776-7211"
77049.01999,5.614853827,5.657957746,2.17,19146.68419,812512.2413,"10594 Lee Burgs
South Daniel, NV 82349"
72474.89346,6.702517795,7.31081825,3.16,33307.05501,1304511.899,"3038 Smith Springs
Sarahville, MI 32945-5394"
69866.02451,5.83202653,6.873508167,2.14,48601.33237,1246270.01,"0307 Delgado Neck Apt. 340
Sarahfort, SC 76572-8997"
78355.3537,5.41008633,6.858259096,4.02,26740.95457,1277112.117,"797 Jerry Loaf
Christinabury, DE 10481-0476"
76541.47992,5.660339804,8.177654293,3.03,45686.08273,1734814.16,"60984 Jeffrey Walk
Lake Devinport, NJ 48846-8791"
68779.1743,5.198650574,7.836796128,6.11,18901.41543,869924.0584,"649 Miller Fork Apt. 925
West Geraldside, VT 87236-9508"
52034.91153,6.95535441,6.83609345,2.2,20444.78627,961727.4684,"3476 Romero Track Suite 459
Samanthaville, CO 31117"
91937.80789,5.153942345,6.905806012,4.37,19332.41978,1267150.837,"61051 Richard Locks Apt. 499
South Cindyberg, WV 41881"
66467.92305,7.484255954,6.570454841,4.27,59258.48602,1820189.533,"060 John Place Suite 221
New Susanmouth, DC 29629"
62399.28279,5.031460473,6.657811047,4.02,29409.21187,716344.6279,"1504 Michael Tunnel
Kathleenfurt, SC 35732-2763"
63477.2577,7.5818281,7.023402557,5.31,28894.49794,1204400.616,"004 Jessica Rapid Apt. 549
Chelseyshire, MI 32396"
67396.96811,7.043434912,7.661429433,3.21,42768.37336,1560805.071,"47072 Middleton Isle
Wrighttown, NE 39331"
80371.44642,7.497837318,8.318208245,4.36,18859.2903,1644242.024,"27895 Snyder Trace
Michaelstad, NM 96388"
64276.53753,6.993607044,9.382365597,4.14,40728.77666,1586312.158,"4618 Yolanda Valley Suite 686
Ashleyborough, NH 90179-9423"
59084.7252,7.086564276,6.144058873,2.11,42955.90836,1073254.144,"173 Robert Viaduct Suite 666
Duartehaven, IN 29424"
55040.23986,6.11305499,4.97716915,4.29,58040.67422,1090888.963,"198 Jason Mall Apt. 708
Laurieside, CT 55153"
77803.18625,6.646958009,7.161329308,5.38,42090.9482,1568181.614,"Unit 3061 Box 5285
DPO AP 84263-3820"
49767.03433,6.656389733,7.020757423,4.06,40776.07911,927978.9092,"556 Morgan Locks
Griffithton, ND 65308"
56741.4166,5.785098314,8.590280907,6.22,26252.12933,985006.9862,"099 Robin Wall
North Andrea, VT 47173"
65904.80993,6.305504899,7.391576554,3.26,43800.05086,1636414.892,"18209 Francis Hollow
South Mistytown, ID 70388"
73019.81772,7.277487017,5.754071063,2.43,50931.75153,1542488.695,"413 Ruiz Harbor
East Dwaynefurt, AR 67836"
57521.6855,5.31838063,7.641761915,4.38,29113.40873,806255.8756,"19677 Harris Port
Duarteberg, ME 21314"
71486.95568,4.924755233,6.888194935,2.2,41479.08232,1101341.194,"1494 Jesse Square
Tracyshire, OR 66419-4633"
81107.896,6.537477886,8.391016041,6.3,40936.98964,1787324.506,"Unit 9428 Box 9990
DPO AE 77397"
72006.81109,5.71778448,6.942240488,2.01,37402.08393,1235593.277,"79128 David Stream Suite 581
Gibsonview, DC 25798-0052"
66071.92533,6.354552332,6.733598516,2.27,19935.30267,1033626.411,"1029 Warner Mountain
South Danielleville, DE 93493-7910"
72655.35365,5.923908294,7.378111938,3.02,38039.25299,1335848.332,"7824 Alexander Wells
South Michael, RI 90908"
60685.9264,6.240501135,7.151434764,6.12,27530.56599,943469.808,"955 Yates Spurs
Wandaborough, MS 55302"
81044.94476,6.181163444,6.075156455,4.48,38512.4832,1382998.251,"6333 Courtney Mountains
South Amandashire, MA 58101"
58318.8615,6.643225713,7.028824446,4.29,29491.63527,859208.7212,"20090 Stephanie Branch Suite 447
Amandaberg, PA 77785"
65674.59699,6.583891772,7.120266466,4,34492.79331,1234629.595,"3159 Griffith Plains Apt. 215
West Briantown, AZ 75098"
78859.80766,5.834477296,6.948152214,3.15,38198.79736,1248845.209,"0865 Amy Circles
East Erinburgh, VT 38076-2616"
75844.98746,5.876525483,6.686444473,4.17,31903.37547,1108912.515,"985 Matthew Circles Apt. 923
Dannymouth, MO 92329"
77615.85134,6.20060293,6.909326582,2.27,36591.52345,1466411.79,"0243 Banks Cove Suite 863
Williamchester, OR 45035"
55988.13923,7.187558599,6.083343255,3.43,55042.91443,1454035.008,"Unit 7390 Box 2056
DPO AP 25324"
79571.60308,7.27567668,4.29822055,3.3,43601.7107,1457230.646,"USNS Hoffman
FPO AE 23485"
68099.65344,4.916225148,6.108966827,2,35347.133,837540.1697,"89331 Matthew Station
East Timothyside, NE 40215-8990"
69489.40343,3.394290808,7.861659356,5.34,28389.5975,694472.1081,"915 Williams Shores Suite 900
North Paula, NC 10613"
95212.46909,6.396503504,8.700428328,4.28,43890.03872,2139725.54,"983 Joseph Roads
North Clintonstad, MH 00999"
58533.13639,5.254805402,7.288337749,4.38,49321.05718,1285312.244,"683 Garza Port Apt. 033
Susanview, IN 68879-6525"
61875.07597,5.902141852,6.152203519,4.18,35833.39308,975005.7737,"213 Eaton Glen
Port Zacharymouth, IN 79205-6001"
80422.26188,5.930012207,7.636755304,3.21,51383.02413,1661435.48,"5790 Linda Drive
South Kelseychester, NH 66506-0128"
41064.87217,5.087521122,7.09989855,5.45,37600.68728,557228.7842,"757 Howard Via
Lake William, NH 07208"
68885.98661,5.638185034,5.604893614,3.37,21688.8083,871325.2613,"91339 Page Haven Suite 833
Vegaland, WI 86775"
70657.39833,7.253377051,6.349965618,2.31,22743.50723,1246485.184,"4892 Dana Landing Apt. 954
Cathytown, NC 83325"
78199.45501,5.097762701,6.163614759,2.01,50241.0408,1491153.03,"914 Black Roads Suite 378
Jacquelinetown, DE 52211"
63536.04919,6.642536177,7.736523111,6.28,45842.39381,1532682.048,"4370 Phillips Plain Apt. 677
Dudleyburgh, RI 34309"
57191.89561,6.10770305,6.077955688,2.07,21518.52517,646248.1834,"0551 Harris Mews Apt. 676
South Colleenstad, OK 76109"
88733.44803,4.740032187,7.91438674,4,32505.91637,1397943.513,"5513 Ward Mission Suite 961
West Melissafort, NH 86610"
46285.83806,6.388845621,8.76342664,3.42,42246.01753,1153321.604,"4366 Lewis Crescent Suite 780
Paynefurt, VT 65844"
71799.86053,4.633368994,7.239251808,3.37,33178.3664,1135030.683,"PSC 9249, Box 8264
APO AE 94608"
63700.88828,6.534634687,6.014719301,2.07,52554.41103,1312466.974,"1125 Timothy Landing Suite 089
North Michelleburgh, DE 43595-7674"
61516.10033,5.447567553,7.808975224,4.26,44913.2108,1224001.871,"4005 Desiree Circles Apt. 228
Kristinatown, CA 37998-8425"
66749.5692,7.156438049,6.097469333,3.37,46553.97583,1394637.65,"1630 Castillo Summit Apt. 619
East Karenborough, VA 26540-5015"
85668.89693,5.332464491,7.667315975,6.49,24272.72411,1218125.212,"40806 Gonzalez Ports Suite 735
Richardbury, LA 07364"
53562.40354,6.323327765,4.027930716,3.13,17964.4699,266298.8811,"441 Ryan Courts Suite 717
Gonzalesport, NV 30350"
61134.78903,5.510088341,6.430482045,4.04,49167.47598,1052567.699,"696 Morales Mount
North Stephaniefurt, IL 15970-0880"
70643.17931,7.863844807,7.713449134,5.03,24298.96807,1460450.981,"4119 Armstrong Garden Suite 396
Hawkinsville, AZ 45777"
76635.9532,5.773928786,5.898447428,3.41,39792.55162,1205377.911,"4764 Kevin Turnpike
North Kristy, MH 98016-2735"
74229.47176,6.738855398,6.486821315,2.24,20042.99352,1110394.025,"27781 Emily Mission Suite 338
Diazfort, SD 77874"
68742.98732,6.068787669,7.316551474,4.44,34008.88188,1218566.262,"PSC 7604, Box 4292
APO AP 69437-0477"
42245.80078,4.878096045,7.328273933,4.34,53670.66263,862865.8153,"1221 Moore Parkways Suite 970
South Zachary, GA 88442"
57631.59791,5.651092761,4.960131756,4.27,33884.18379,705100.5116,"483 Henry Locks
Wilcoxtown, SD 27970"
71066.80865,4.51997251,5.765715832,2.44,43419.88705,1112194.752,"37016 David Glens Apt. 820
North Sydneyborough, MA 23001-0912"
71813.75784,5.135510991,7.656990079,3.08,27307.96558,1049981.352,"1566 Jesus Expressway Suite 832
Kathrynview, AK 07505"
80154.87152,7.006200196,5.726046839,4.24,45608.50108,1650269.18,"996 Cristina Park
Marshallmouth, OK 70984"
71229.35796,4.850190809,6.978127664,4.15,27168.84219,699787.319,"979 Amanda Mills Apt. 740
Jamesmouth, IN 33835-2971"
65182.11557,3.639344477,7.014834535,4.12,32729.59673,779106.0225,"97736 Brooks Lights
Port Rhonda, PA 26349"
65258.21368,8.254232786,7.85838329,3.41,44352.88381,1748474.694,"21023 Jennifer Summit
Port Brittanyburgh, PR 59046"
79988.56869,5.351595602,7.26151038,4.11,53109.81138,1550036.519,"PSC 0911, Box 4735
APO AE 04626-3158"
49664.26757,4.501301565,5.737675859,3.35,29403.51206,581134.9649,"7886 Laurie Street Suite 487
Lindsayberg, OK 30647"
73579.39609,7.590796628,8.374680413,5.04,37368.20507,1537765.661,"6624 Tina Trail Apt. 796
Annaside, MN 18320-8664"
75865.63461,5.741840454,6.787658333,3.37,30350.78086,975054.5664,"27680 Kayla Garden Apt. 502
Lake Amytown, VT 21723-8240"
78048.80583,4.681211412,6.947967184,4.07,28727.0782,990725.6518,"393 Mark Crescent Apt. 318
Sullivanmouth, MT 91498"
69446.29705,6.258472411,7.789669785,3.04,22578.30787,1092843.3,"4123 Debbie Plain
Juliatown, NE 39004"
73005.84733,4.195004096,7.40908816,3.02,36706.21104,1217309.129,"6320 Christopher Spur
Sergioborough, MA 62426-1311"
78146.85402,7.259068432,6.33247305,3.13,30040.12652,1622261.672,"366 Olson Courts
Wongton, GU 39226"
64042.76884,6.762606527,8.383208106,4.23,21350.91704,1288490.268,"53458 Daniel Locks Apt. 694
Flemingburgh, HI 86115-0628"
96899.01259,4.396518014,6.942531097,3.01,50292.66772,1697281.494,"69814 Parrish Lock
East Micheal, SC 69549"
75059.77452,5.566034503,8.209029368,6.39,18699.18704,1242316.991,"98184 Susan Bridge
Aaronchester, MD 67130"
97076.1645,5.960819538,6.606163705,2.46,39915.65678,1969194.124,"20831 Heather Common Suite 998
Lake Elizabeth, MS 95665-3322"
75250.20708,6.619005844,6.500233929,4,34098.3748,1418723.657,"36847 George Turnpike Apt. 614
Wardside, FL 81978-4911"
61099.3753,5.109617927,6.59578957,4.18,33249.1129,744450.2293,"6096 Mack Circles Apt. 436
Diazchester, IA 07399"
43401.44163,7.036778192,6.627467481,3.42,24589.41038,736817.3769,"67815 Hunt View Apt. 776
West Melaniefort, CO 84268-8523"
76228.51344,6.297773989,8.402822286,5.04,46694.14247,1820595.367,"86237 Cynthia Ranch
Aprilton, GA 79580-2787"
70698.54806,4.808135498,6.191056965,3.26,26598.06445,799191.0381,"202 Cody Club
Lake Ruben, SD 83426"
58719.36049,6.152436518,7.427891612,4.35,44957.01792,1296240.112,"96658 Virginia Village Apt. 406
Melissaton, VT 79035-8774"
73237.58306,7.181472304,6.499062263,2.31,33995.11263,1341722.836,"5160 Anderson Forks Suite 782
North Emily, VA 86170-3249"
50817.79065,4.473663283,7.640863277,5.35,34818.2095,771002.0763,"76188 Whitney Landing Apt. 911
East Shaneburgh, MT 56173-8113"
60297.70333,6.577468443,7.248681841,6.37,33621.46062,1243748.119,"777 Heather Station
New Danielborough, ME 21280"
63558.346,6.259884035,7.081332748,4.48,37969.65867,1138036.595,"48129 Collier Prairie
Bridgesstad, SD 33921"
68704.61174,4.917396066,7.113702144,3.14,40183.03473,1020145.973,"18094 Walker River
Matthewmouth, IN 75818-3834"
72994.02315,6.584041415,6.579368087,3.4,40449.96173,1507035.874,"673 Gibson Circles Suite 962
South Andrew, FL 87783-2655"
53847.54969,5.400851894,6.063734592,4.25,23852.69496,569876.7749,"7639 Alexandra Way Apt. 400
Mooneystad, ID 09802"
62992.1901,5.913662974,7.054529483,3.27,23116.79338,867311.0637,"07743 Michael Glens Suite 132
Lake Gabrielashire, NE 68478"
83004.61836,4.456986609,6.317806798,4.07,44194.65852,1325354.508,"297 Reynolds Greens Apt. 163
Jonathanstad, FL 82710"
73699.78263,8.18125291,7.424093156,5.07,34445.8909,1710966.036,"18880 Ramos Loop
Matthewborough, FL 68043"
44834.02158,6.442184278,6.362455875,4.34,40784.38132,757469.0222,"24988 Roach Pines
North Allisontown, PR 01335"
69495.74927,5.960923959,9.500832821,3.37,36248.75863,1450786.775,"73212 Diane Camp
Lake Maria, MO 55537-5224"
72581.89951,4.288708647,6.063472848,2.29,26765.18425,1004340.036,"844 Charles Stream
Samuelview, NJ 14509-7731"
76908.50551,4.959395788,8.882339499,3.43,57322.841,1957984.944,"0534 Palmer Canyon Suite 267
Tiffanymouth, NH 63798-5081"
70658.46102,6.715244941,7.579642063,6.34,32688.7829,1262187.042,"402 Ortiz Shoals Suite 053
East Deannaview, OH 88507-7776"
72405.65003,4.4506074,5.73495711,2.4,32748.7865,718187.0166,"41617 Nicholas Ferry Suite 806
Perkinschester, VA 33951"
62893.64668,5.212987002,7.694546767,4.5,35593.55018,1271518.964,"0454 Brianna Radial
Christopherhaven, MH 84564"
76626.75782,7.489032361,6.561406388,2.37,20782.08982,1333995.852,"884 French Mountains
New Austinton, UT 96635-9122"
67781.08775,6.013383633,7.238945132,4.46,43570.83166,1424389.483,"473 Martinez Manors Apt. 711
North Robertchester, FL 17689-6624"
74004.13042,6.706485256,5.785742624,3.18,25909.19733,1078577.267,"961 Benjamin Village Suite 910
Coxfurt, VA 54297"
62006.20326,5.735932506,8.653682943,4.11,53450.07286,1536899.083,"7107 Nathan Neck Apt. 835
Jeremyside, DE 56708"
66698.24733,5.392094465,6.996383045,4.08,40558.23902,1165875.306,"327 Michael River
Harringtonbury, TN 48100-3204"
74562.3907,5.346656267,8.883171964,6.2,18597.58899,1165877.669,"76830 William Spur
North Dennisborough, NJ 77736-3759"
67715.21701,4.745733103,6.403764217,4.29,38555.18185,1099917.434,"254 Silva Coves
Jorgetown, PA 58403-1657"
49055.28186,7.740133868,9.266826985,4.29,26841.43399,1244630.998,"Unit 3354 Box 0509
DPO AA 43248"
66484.84424,5.700884776,6.90887064,3.4,28002.64709,873509.1895,"483 Choi Falls Suite 958
South David, UT 15496"
72899.6582,5.22204019,6.861010129,4.21,39311.14754,1270928.034,"039 Riley Divide
North Seanmouth, AK 27303-1827"
67076.26779,4.069649993,7.047338263,6.28,35182.00509,997618.6798,"4465 Butler Port Suite 334
Potterfort, GU 07071"
49198.62891,6.375401943,6.857199036,2.22,44786.52968,913978.5734,"826 Price Lodge Apt. 957
East Monica, NV 24427-2388"
56374.21297,5.712045813,6.903349155,3.48,35084.59224,856207.6028,"0392 Russell Pines
Vanessachester, ME 86976"
78077.11195,7.164631467,6.352985108,3.3,40737.41719,1729392.204,"030 Nicole Pass Suite 606
South Christianmouth, IN 41626"
71103.17572,5.676345575,8.039884116,5.24,59442.37559,1518787.761,"88096 Campbell Coves Apt. 230
Russellchester, FL 07349"
59904.84805,5.128553727,5.661512496,4.19,35188.77285,752168.0689,"USS Frost
FPO AE 14077-5917"
67672.94127,6.334180261,7.781972592,3.13,39902.45965,1550931.068,"36614 Fisher Forges Apt. 509
Leeview, MH 89420-6646"
67123.99452,5.446212215,6.9961141,4.43,56400.27739,1327806.729,"110 Johnston River Apt. 404
Crystalchester, OK 52258-1753"
65274.13995,9.519088066,6.203728816,2.05,25620.91569,1399906.45,"96381 Sonya Mission
East Kevin, OK 68218-3510"
61827.54396,7.395256895,6.851841828,3.27,31309.43894,1235591.828,"1604 Wilkinson Tunnel
Lake Lawrenceburgh, TX 40964-2749"
50041.12522,5.981267363,8.699555304,3.08,68311.69582,1626676.49,"300 Jamie Freeway
South Marioshire, MI 12514-5439"
68870.37884,5.283012432,6.236221561,2.12,42188.36249,1099959.639,"Unit 4845 Box 2656
DPO AE 68663"
56247.30619,6.950313963,8.073189358,3.28,36910.30353,1289190.763,"53083 Russell Skyway
North Reginaldfurt, KS 45504"
79763.06157,6.082694954,5.891707893,3.36,53615.34994,1441312.168,"2047 Jodi Turnpike
Johnfurt, MA 96951-8875"
50661.0223,5.793192349,4.878600638,4.28,44261.86804,829128.6568,"273 Powers Fork Suite 167
Russellport, ME 52621"
65142.75686,7.811442265,6.702642874,4.47,42574.65598,1443228.288,"56438 Swanson Pine Apt. 589
East Ralph, ME 69500-6236"
53641.31029,4.50962279,7.728757647,5.4,36472.17905,616056.96,"5215 Robert Circles
Paulfort, AR 94686"
55716.53957,5.039489621,5.615992213,4.17,42051.29546,809057.4586,"25009 Erik Junction
Curtismouth, MP 58591-5659"
68267.50282,5.907275394,6.800001261,4.1,35935.49687,1383938.367,"7609 Morse Trail
South Cody, AZ 06438"
83444.99369,5.310036748,6.029291539,2.43,44807.98836,1514555.082,"2452 Holly Forge
Jonesville, FL 71030-2432"
76609.91724,3.770547698,6.700456133,3.21,55430.31157,1214689.184,"624 Alyssa Plains Apt. 752
New Charlesstad, DC 55271-6451"
78685.83503,7.020022836,7.368314072,5.14,34767.78842,1672445.348,"495 Hill Green
East Kyle, SC 87017"
86232.59959,4.277772701,8.916065688,6.44,38437.36258,1496776.83,"Unit 8468 Box 1021
DPO AA 81950-7765"
75867.23111,6.588824283,6.756785869,3.11,32319.5475,1408427.758,"5425 Alvarado Stravenue Suite 664
Lindseymouth, PA 50595"
73428.34904,6.543374014,7.120828,6.49,42332.30062,1447492.964,"20495 Melissa Gardens Suite 101
North Laura, CO 17542-6982"
74994.85564,5.094685269,7.44884654,3.13,41651.64848,1301486.686,"9972 Frank Stream
Lake Jasmine, WY 31336-2690"
58779.08967,8.190106862,7.272833458,6.19,38936.0429,1472809.487,"501 West Divide
Port Michelle, TX 06963-2825"
49756.61405,5.791471015,8.353541655,6.11,44877.43863,975384.1814,"3660 Nicole Flat
Landryburgh, DE 79241"
71135.38992,6.469121766,7.834605896,3.26,15441.82724,1088699.399,"69116 Webster Fields
West Alisonview, MH 37273-4393"
82919.89104,5.776610972,5.900321138,3.17,44985.26192,1527676.374,"204 Arias Grove Apt. 165
Barbarafurt, AZ 60551-8117"
59492.13822,4.390785267,7.915126173,6.01,46608.27189,1078534.553,"8614 Anthony Knolls Apt. 406
Davidsonview, NE 45957-8349"
70363.58025,7.224465969,6.011897278,2.36,22201.1255,1054249.207,"PSC 5623, Box 7679
APO AP 93864"
70946.91099,6.554022364,5.29682702,3.04,41818.59399,1214262.699,"49059 Peters Glen
East Debbieburgh, CT 93304-2440"
78646.30868,4.084091884,7.768766156,4.4,17551.70639,920951.5683,"599 Vanessa Springs
West Kaitlinton, CA 56383-3070"
73273.33404,6.291080412,6.497472775,4.18,36790.91474,1132983.955,"03779 Ashlee Mount Apt. 453
South Timothymouth, PR 42283"
84115.12106,7.85725643,6.683281712,4.25,21776.72769,1731564.379,"2564 Jeremy Parkway Suite 094
Port Eric, IA 39750-1691"
79433.27774,5.124179449,6.230312382,2.47,40077.74753,1236633.087,"55398 Lawrence Drive
Port Teresafurt, MO 40683"
69647.70865,6.152713586,6.705944616,2.24,41612.16759,1473680.604,"9923 Misty Lock
West Jason, SD 47423-5014"
79638.99807,6.411172314,8.500659314,3.44,37129.97368,1852584.523,"457 Park Locks Apt. 056
North Tracey, DE 03303"
76856.30386,5.507289183,6.465831691,4.38,29382.08979,1254938.142,"7670 Richard Branch
Aimeeburgh, OK 15281"
82199.35452,6.654755323,7.25829112,5.08,33609.24595,1638661.432,"471 David Corners
Kennethburgh, WA 92120"
